parcel_id,gt_mask_ct,pred_mask_ct,mean_iou,p_50,r_50,p_70,r_70,p_90,r_90
4733.0,45.0,24.0,0.56,0.67,0.36,0.42,0.22,0.0,0.0
4734.0,59.0,24.0,0.68,0.79,0.32,0.67,0.27,0.21,0.08
4735.0,47.0,36.0,0.54,0.64,0.49,0.53,0.4,0.19,0.15
4736.0,33.0,32.0,0.4,0.47,0.45,0.38,0.36,0.09,0.09
4737.0,50.0,27.0,0.77,0.89,0.48,0.7,0.38,0.26,0.14
4738.0,15.0,13.0,0.58,0.69,0.6,0.69,0.6,0.15,0.13
4739.0,31.0,13.0,0.43,0.46,0.19,0.31,0.13,0.0,0.0
4740.0,21.0,11.0,0.5,0.64,0.33,0.55,0.29,0.0,0.0
4741.0,22.0,5.0,0.65,0.8,0.18,0.6,0.14,0.0,0.0
4742.0,54.0,10.0,0.34,0.4,0.07,0.1,0.02,0.0,0.0
4743.0,94.0,13.0,0.38,0.38,0.05,0.08,0.01,0.0,0.0
4744.0,85.0,16.0,0.66,0.81,0.15,0.69,0.13,0.0,0.0
4745.0,71.0,11.0,0.45,0.55,0.08,0.18,0.03,0.0,0.0
4746.0,83.0,35.0,0.53,0.66,0.28,0.49,0.2,0.0,0.0
4747.0,83.0,45.0,0.59,0.71,0.39,0.49,0.27,0.07,0.04
4748.0,34.0,23.0,0.52,0.65,0.44,0.52,0.35,0.04,0.03
4749.0,33.0,34.0,0.46,0.47,0.48,0.41,0.42,0.03,0.03
4750.0,74.0,47.0,0.47,0.57,0.36,0.4,0.26,0.06,0.04
4751.0,44.0,43.0,0.43,0.53,0.52,0.37,0.36,0.07,0.07
4752.0,39.0,47.0,0.53,0.53,0.64,0.45,0.54,0.04,0.05
4753.0,50.0,37.0,0.64,0.78,0.58,0.62,0.46,0.16,0.12
4754.0,56.0,41.0,0.56,0.61,0.45,0.49,0.36,0.07,0.05
4755.0,77.0,41.0,0.68,0.83,0.44,0.59,0.31,0.1,0.05
4756.0,65.0,47.0,0.64,0.79,0.57,0.57,0.42,0.09,0.06
4757.0,69.0,33.0,0.6,0.73,0.35,0.42,0.2,0.03,0.01
4758.0,35.0,20.0,0.7,0.9,0.51,0.65,0.37,0.1,0.06
4759.0,31.0,20.0,0.63,0.65,0.42,0.5,0.32,0.1,0.06
4760.0,22.0,22.0,0.52,0.64,0.64,0.55,0.55,0.05,0.05
4761.0,30.0,29.0,0.4,0.45,0.43,0.38,0.37,0.03,0.03
4762.0,16.0,12.0,0.33,0.42,0.31,0.33,0.25,0.0,0.0
4763.0,24.0,7.0,0.48,0.57,0.17,0.43,0.12,0.0,0.0
4764.0,19.0,20.0,0.59,0.7,0.74,0.55,0.58,0.05,0.05
4765.0,36.0,18.0,0.53,0.61,0.31,0.44,0.22,0.0,0.0
4766.0,45.0,23.0,0.76,0.91,0.47,0.83,0.42,0.09,0.04
4767.0,69.0,27.0,0.54,0.63,0.25,0.44,0.17,0.0,0.0
4768.0,71.0,26.0,0.54,0.65,0.24,0.46,0.17,0.15,0.06
4769.0,64.0,23.0,0.62,0.78,0.28,0.57,0.2,0.09,0.03
4770.0,37.0,13.0,0.56,0.62,0.22,0.46,0.16,0.0,0.0
4771.0,27.0,8.0,0.4,0.5,0.15,0.12,0.04,0.12,0.04
4772.0,36.0,12.0,0.14,0.08,0.03,0.0,0.0,0.0,0.0
4773.0,83.0,31.0,0.62,0.74,0.28,0.58,0.22,0.1,0.04
4774.0,44.0,12.0,0.62,0.83,0.23,0.5,0.14,0.0,0.0
4775.0,15.0,9.0,0.3,0.44,0.27,0.22,0.13,0.0,0.0
4776.0,61.0,23.0,0.6,0.7,0.26,0.52,0.2,0.04,0.02
4777.0,58.0,28.0,0.64,0.79,0.38,0.57,0.28,0.18,0.09
4778.0,35.0,7.0,0.64,0.86,0.17,0.43,0.09,0.0,0.0
4779.0,37.0,28.0,0.48,0.57,0.43,0.43,0.32,0.21,0.16
4780.0,19.0,12.0,0.61,0.67,0.42,0.5,0.32,0.17,0.11
4781.0,33.0,23.0,0.55,0.57,0.39,0.52,0.36,0.22,0.15
4782.0,17.0,9.0,0.39,0.44,0.24,0.33,0.18,0.11,0.06
4783.0,57.0,19.0,0.56,0.63,0.21,0.37,0.12,0.0,0.0
4784.0,7.0,7.0,0.44,0.57,0.57,0.43,0.43,0.14,0.14
4785.0,9.0,8.0,0.44,0.62,0.56,0.38,0.33,0.0,0.0
4786.0,40.0,21.0,0.44,0.43,0.23,0.33,0.17,0.0,0.0
4787.0,40.0,8.0,0.45,0.62,0.12,0.5,0.1,0.0,0.0
4788.0,68.0,12.0,0.4,0.42,0.07,0.33,0.06,0.0,0.0
4789.0,93.0,26.0,0.34,0.38,0.11,0.31,0.09,0.0,0.0
4790.0,101.0,28.0,0.51,0.64,0.18,0.32,0.09,0.04,0.01
4791.0,96.0,41.0,0.54,0.66,0.28,0.46,0.2,0.07,0.03
4792.0,41.0,34.0,0.48,0.59,0.49,0.41,0.34,0.0,0.0
4793.0,42.0,20.0,0.45,0.6,0.29,0.25,0.12,0.0,0.0
4794.0,59.0,39.0,0.51,0.59,0.39,0.44,0.29,0.03,0.02
4795.0,73.0,60.0,0.6,0.73,0.6,0.57,0.47,0.05,0.04
4796.0,58.0,34.0,0.57,0.68,0.4,0.59,0.34,0.06,0.03
4797.0,45.0,40.0,0.61,0.72,0.64,0.65,0.58,0.15,0.13
4798.0,31.0,29.0,0.49,0.62,0.58,0.52,0.48,0.07,0.06
4799.0,48.0,27.0,0.62,0.74,0.42,0.7,0.4,0.07,0.04
4800.0,33.0,28.0,0.52,0.61,0.52,0.54,0.45,0.0,0.0
4801.0,49.0,27.0,0.69,0.81,0.45,0.7,0.39,0.15,0.08
4802.0,50.0,29.0,0.57,0.72,0.42,0.45,0.26,0.14,0.08
4803.0,42.0,21.0,0.68,0.76,0.38,0.62,0.31,0.1,0.05
4804.0,62.0,41.0,0.55,0.68,0.45,0.46,0.31,0.15,0.1
4805.0,22.0,10.0,0.43,0.5,0.23,0.5,0.23,0.2,0.09
4806.0,43.0,23.0,0.44,0.48,0.26,0.43,0.23,0.04,0.02
4807.0,47.0,28.0,0.48,0.57,0.34,0.43,0.26,0.04,0.02
4808.0,35.0,33.0,0.42,0.55,0.51,0.36,0.34,0.09,0.09
4809.0,28.0,16.0,0.37,0.44,0.25,0.19,0.11,0.0,0.0
4810.0,61.0,30.0,0.55,0.73,0.36,0.5,0.25,0.0,0.0
4811.0,80.0,36.0,0.65,0.78,0.35,0.67,0.3,0.11,0.05
4812.0,37.0,18.0,0.56,0.72,0.35,0.44,0.22,0.06,0.03
4813.0,86.0,31.0,0.55,0.65,0.23,0.52,0.19,0.06,0.02
4814.0,73.0,28.0,0.63,0.75,0.29,0.61,0.23,0.04,0.01
4815.0,10.0,6.0,0.72,0.83,0.5,0.67,0.4,0.0,0.0
4816.0,51.0,6.0,0.24,0.33,0.04,0.0,0.0,0.0,0.0
4817.0,69.0,25.0,0.63,0.76,0.28,0.56,0.2,0.08,0.03
4818.0,39.0,8.0,0.38,0.25,0.05,0.25,0.05,0.0,0.0
4819.0,55.0,14.0,0.53,0.57,0.15,0.43,0.11,0.07,0.02
4820.0,39.0,16.0,0.57,0.56,0.23,0.5,0.21,0.12,0.05
4821.0,48.0,23.0,0.47,0.52,0.25,0.35,0.17,0.0,0.0
4822.0,6.0,6.0,0.68,0.83,0.83,0.83,0.83,0.17,0.17
4823.0,10.0,4.0,0.67,0.75,0.3,0.5,0.2,0.25,0.1
4824.0,22.0,7.0,0.71,0.86,0.27,0.86,0.27,0.0,0.0
4825.0,8.0,448.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
4826.0,36.0,16.0,0.54,0.56,0.25,0.5,0.22,0.12,0.06
4827.0,29.0,17.0,0.48,0.59,0.34,0.41,0.24,0.12,0.07
4828.0,34.0,13.0,0.36,0.38,0.15,0.31,0.12,0.0,0.0
4829.0,14.0,3.0,0.56,0.67,0.14,0.67,0.14,0.0,0.0
4830.0,25.0,18.0,0.3,0.33,0.24,0.33,0.24,0.0,0.0
4831.0,18.0,4.0,0.46,0.5,0.11,0.25,0.06,0.0,0.0
4832.0,93.0,16.0,0.36,0.44,0.08,0.25,0.04,0.0,0.0
4833.0,97.0,39.0,0.46,0.54,0.22,0.44,0.18,0.08,0.03
4834.0,75.0,23.0,0.64,0.78,0.24,0.65,0.2,0.04,0.01
4835.0,83.0,17.0,0.58,0.71,0.14,0.41,0.08,0.06,0.01
4836.0,84.0,24.0,0.51,0.58,0.17,0.42,0.12,0.04,0.01
4837.0,47.0,19.0,0.55,0.63,0.26,0.58,0.23,0.05,0.02
4838.0,80.0,29.0,0.58,0.62,0.23,0.59,0.21,0.07,0.03
4839.0,85.0,61.0,0.63,0.72,0.52,0.66,0.47,0.11,0.08
4840.0,64.0,44.0,0.56,0.7,0.48,0.59,0.41,0.07,0.05
4841.0,45.0,42.0,0.5,0.57,0.53,0.43,0.4,0.05,0.04
4842.0,23.0,23.0,0.57,0.65,0.65,0.61,0.61,0.22,0.22
4843.0,59.0,40.0,0.48,0.55,0.37,0.42,0.29,0.05,0.03
4844.0,36.0,25.0,0.61,0.76,0.53,0.64,0.44,0.08,0.06
4845.0,22.0,25.0,0.56,0.6,0.68,0.48,0.55,0.04,0.05
4846.0,30.0,16.0,0.39,0.44,0.23,0.31,0.17,0.0,0.0
4847.0,35.0,27.0,0.58,0.7,0.54,0.48,0.37,0.04,0.03
4848.0,45.0,37.0,0.49,0.57,0.47,0.43,0.36,0.08,0.07
4849.0,33.0,13.0,0.74,0.92,0.36,0.77,0.3,0.15,0.06
4850.0,3.0,4.0,0.8,0.75,1.0,0.5,0.67,0.25,0.33
4851.0,20.0,19.0,0.4,0.42,0.4,0.42,0.4,0.0,0.0
4852.0,18.0,17.0,0.5,0.53,0.5,0.53,0.5,0.06,0.06
4853.0,40.0,39.0,0.56,0.67,0.65,0.51,0.5,0.08,0.07
4854.0,49.0,42.0,0.66,0.81,0.69,0.64,0.55,0.17,0.14
4855.0,66.0,43.0,0.66,0.79,0.52,0.67,0.44,0.19,0.12
4856.0,67.0,33.0,0.59,0.67,0.33,0.48,0.24,0.06,0.03
4857.0,81.0,24.0,0.72,0.92,0.27,0.71,0.21,0.08,0.02
4858.0,44.0,24.0,0.6,0.67,0.36,0.5,0.27,0.12,0.07
4859.0,20.0,10.0,0.63,0.7,0.35,0.6,0.3,0.0,0.0
4860.0,11.0,8.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
4861.0,102.0,24.0,0.54,0.67,0.16,0.42,0.1,0.0,0.0
4862.0,52.0,24.0,0.63,0.75,0.35,0.62,0.29,0.0,0.0
4863.0,75.0,11.0,0.52,0.73,0.11,0.27,0.04,0.0,0.0
4864.0,91.0,38.0,0.41,0.53,0.22,0.32,0.13,0.0,0.0
4865.0,79.0,19.0,0.62,0.68,0.16,0.63,0.15,0.0,0.0
4866.0,50.0,7.0,0.67,0.86,0.12,0.57,0.08,0.0,0.0
4867.0,29.0,3.0,0.51,0.33,0.03,0.33,0.03,0.33,0.03
4868.0,3.0,3.0,0.26,0.33,0.33,0.33,0.33,0.0,0.0
4869.0,13.0,3.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
4870.0,4.0,3.0,0.22,0.33,0.25,0.0,0.0,0.0,0.0
4871.0,21.0,4.0,0.35,0.25,0.05,0.0,0.0,0.0,0.0
4872.0,10.0,5.0,0.52,0.8,0.4,0.2,0.1,0.0,0.0
4874.0,3.0,3.0,0.38,0.33,0.33,0.33,0.33,0.0,0.0
4875.0,6.0,2.0,0.37,0.5,0.17,0.0,0.0,0.0,0.0
4876.0,29.0,2.0,0.43,0.5,0.03,0.0,0.0,0.0,0.0
4877.0,25.0,7.0,0.3,0.43,0.12,0.29,0.08,0.0,0.0
4878.0,49.0,11.0,0.55,0.55,0.12,0.45,0.1,0.18,0.04
4879.0,67.0,44.0,0.52,0.64,0.42,0.45,0.3,0.05,0.03
4880.0,86.0,33.0,0.58,0.64,0.24,0.55,0.21,0.03,0.01
4881.0,104.0,32.0,0.49,0.56,0.17,0.38,0.12,0.0,0.0
4882.0,72.0,21.0,0.55,0.67,0.19,0.43,0.12,0.0,0.0
4883.0,84.0,43.0,0.58,0.65,0.33,0.49,0.25,0.14,0.07
4884.0,33.0,29.0,0.51,0.59,0.52,0.48,0.42,0.14,0.12
4885.0,35.0,29.0,0.47,0.52,0.43,0.38,0.31,0.07,0.06
4886.0,23.0,18.0,0.52,0.61,0.48,0.44,0.35,0.0,0.0
4887.0,31.0,26.0,0.54,0.62,0.52,0.5,0.42,0.12,0.1
4888.0,12.0,19.0,0.57,0.42,0.67,0.37,0.58,0.05,0.08
4889.0,12.0,13.0,0.62,0.69,0.75,0.46,0.5,0.0,0.0
4890.0,12.0,18.0,0.62,0.5,0.75,0.5,0.75,0.11,0.17
4891.0,21.0,25.0,0.6,0.6,0.71,0.44,0.52,0.2,0.24
4892.0,38.0,34.0,0.56,0.68,0.61,0.59,0.53,0.15,0.13
4893.0,21.0,18.0,0.57,0.67,0.57,0.56,0.48,0.17,0.14
4894.0,27.0,16.0,0.5,0.69,0.41,0.38,0.22,0.06,0.04
4895.0,48.0,36.0,0.52,0.58,0.44,0.39,0.29,0.11,0.08
4896.0,47.0,35.0,0.55,0.63,0.47,0.57,0.43,0.14,0.11
4897.0,36.0,28.0,0.54,0.61,0.47,0.46,0.36,0.07,0.06
4898.0,36.0,37.0,0.53,0.57,0.58,0.49,0.5,0.16,0.17
4899.0,46.0,33.0,0.67,0.82,0.59,0.67,0.48,0.24,0.17
4900.0,30.0,19.0,0.64,0.74,0.47,0.63,0.4,0.11,0.07
4901.0,56.0,43.0,0.66,0.79,0.61,0.72,0.55,0.19,0.14
4902.0,41.0,33.0,0.66,0.79,0.63,0.73,0.59,0.18,0.15
4903.0,31.0,20.0,0.66,0.85,0.55,0.55,0.35,0.1,0.06
4904.0,81.0,18.0,0.34,0.28,0.06,0.17,0.04,0.0,0.0
4905.0,77.0,22.0,0.59,0.77,0.22,0.45,0.13,0.05,0.01
4906.0,66.0,22.0,0.54,0.64,0.21,0.45,0.15,0.0,0.0
4907.0,49.0,14.0,0.58,0.57,0.16,0.5,0.14,0.0,0.0
4908.0,67.0,10.0,0.52,0.7,0.1,0.3,0.04,0.0,0.0
4909.0,53.0,15.0,0.49,0.67,0.19,0.27,0.08,0.0,0.0
4910.0,17.0,8.0,0.59,0.88,0.41,0.25,0.12,0.0,0.0
4911.0,33.0,10.0,0.52,0.5,0.15,0.1,0.03,0.0,0.0
4912.0,36.0,17.0,0.48,0.53,0.25,0.47,0.22,0.0,0.0
4913.0,44.0,7.0,0.64,0.71,0.11,0.43,0.07,0.14,0.02
4914.0,8.0,5.0,0.28,0.4,0.25,0.2,0.12,0.0,0.0
4915.0,8.0,2.0,0.41,0.5,0.12,0.5,0.12,0.0,0.0
4916.0,8.0,448.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
4917.0,28.0,3.0,0.28,0.33,0.04,0.33,0.04,0.0,0.0
4918.0,39.0,12.0,0.56,0.67,0.21,0.5,0.15,0.0,0.0
4919.0,32.0,448.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
4920.0,3.0,2.0,0.35,0.5,0.33,0.5,0.33,0.0,0.0
4921.0,7.0,5.0,0.5,0.8,0.57,0.2,0.14,0.0,0.0
4922.0,45.0,18.0,0.42,0.44,0.18,0.28,0.11,0.06,0.02
4923.0,96.0,52.0,0.45,0.5,0.27,0.37,0.2,0.04,0.02
4924.0,114.0,52.0,0.57,0.67,0.31,0.48,0.22,0.06,0.03
4925.0,91.0,47.0,0.6,0.72,0.37,0.51,0.26,0.17,0.09
4926.0,59.0,40.0,0.58,0.68,0.46,0.65,0.44,0.05,0.03
4927.0,83.0,33.0,0.56,0.64,0.25,0.52,0.2,0.03,0.01
4928.0,74.0,23.0,0.54,0.65,0.2,0.48,0.15,0.0,0.0
4929.0,43.0,25.0,0.48,0.56,0.33,0.4,0.23,0.08,0.05
4930.0,59.0,30.0,0.55,0.67,0.34,0.43,0.22,0.1,0.05
4931.0,64.0,31.0,0.47,0.55,0.27,0.42,0.2,0.0,0.0
4932.0,33.0,27.0,0.47,0.59,0.48,0.44,0.36,0.11,0.09
4933.0,65.0,26.0,0.5,0.5,0.2,0.46,0.18,0.19,0.08
4934.0,35.0,28.0,0.63,0.75,0.6,0.64,0.51,0.21,0.17
4935.0,27.0,22.0,0.61,0.77,0.63,0.64,0.52,0.18,0.15
4936.0,18.0,19.0,0.73,0.84,0.89,0.74,0.78,0.05,0.06
4937.0,6.0,5.0,0.64,0.8,0.67,0.6,0.5,0.2,0.17
4938.0,6.0,5.0,0.85,1.0,0.83,1.0,0.83,0.2,0.17
4939.0,63.0,32.0,0.51,0.56,0.29,0.44,0.22,0.0,0.0
4940.0,16.0,22.0,0.61,0.55,0.75,0.41,0.56,0.14,0.19
4941.0,11.0,8.0,0.42,0.5,0.36,0.38,0.27,0.25,0.18
4942.0,45.0,28.0,0.58,0.68,0.42,0.46,0.29,0.14,0.09
4943.0,69.0,42.0,0.66,0.76,0.46,0.67,0.41,0.19,0.12
4944.0,45.0,32.0,0.62,0.69,0.49,0.47,0.33,0.22,0.16
4945.0,35.0,30.0,0.62,0.7,0.6,0.6,0.51,0.17,0.14
4946.0,31.0,24.0,0.64,0.79,0.61,0.62,0.48,0.0,0.0
4947.0,51.0,34.0,0.61,0.65,0.43,0.5,0.33,0.24,0.16
4948.0,5.0,8.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
4949.0,75.0,11.0,0.69,0.91,0.13,0.55,0.08,0.0,0.0
4950.0,64.0,18.0,0.62,0.72,0.2,0.61,0.17,0.06,0.02
4951.0,50.0,19.0,0.51,0.63,0.24,0.47,0.18,0.0,0.0
4952.0,30.0,8.0,0.33,0.38,0.1,0.12,0.03,0.0,0.0
4953.0,28.0,9.0,0.38,0.33,0.11,0.33,0.11,0.0,0.0
4954.0,44.0,26.0,0.49,0.62,0.36,0.46,0.27,0.0,0.0
4955.0,103.0,35.0,0.6,0.69,0.23,0.43,0.15,0.0,0.0
4956.0,68.0,19.0,0.48,0.58,0.16,0.42,0.12,0.0,0.0
4957.0,38.0,7.0,0.4,0.43,0.08,0.14,0.03,0.0,0.0
4958.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4959.0,15.0,14.0,0.53,0.57,0.53,0.43,0.4,0.0,0.0
4960.0,16.0,6.0,0.29,0.33,0.12,0.0,0.0,0.0,0.0
4961.0,16.0,5.0,0.64,0.8,0.25,0.6,0.19,0.2,0.06
4962.0,43.0,7.0,0.24,0.29,0.05,0.0,0.0,0.0,0.0
4963.0,38.0,21.0,0.13,0.14,0.08,0.05,0.03,0.0,0.0
4964.0,19.0,16.0,0.19,0.25,0.21,0.19,0.16,0.0,0.0
4965.0,72.0,35.0,0.35,0.31,0.15,0.14,0.07,0.03,0.01
4966.0,134.0,49.0,0.51,0.55,0.2,0.43,0.16,0.02,0.01
4967.0,99.0,53.0,0.59,0.7,0.37,0.58,0.31,0.06,0.03
4968.0,73.0,50.0,0.49,0.54,0.37,0.44,0.3,0.08,0.05
4969.0,77.0,49.0,0.52,0.57,0.36,0.49,0.31,0.08,0.05
4970.0,71.0,47.0,0.59,0.74,0.49,0.53,0.35,0.04,0.03
4971.0,62.0,47.0,0.58,0.68,0.52,0.47,0.35,0.17,0.13
4972.0,49.0,33.0,0.62,0.73,0.49,0.61,0.41,0.21,0.14
4973.0,20.0,26.0,0.33,0.27,0.35,0.23,0.3,0.0,0.0
4974.0,15.0,23.0,0.29,0.22,0.33,0.22,0.33,0.09,0.13
4975.0,43.0,43.0,0.33,0.33,0.33,0.3,0.3,0.12,0.12
4976.0,61.0,38.0,0.64,0.76,0.48,0.68,0.43,0.11,0.07
4977.0,38.0,32.0,0.5,0.62,0.53,0.5,0.42,0.12,0.11
4978.0,28.0,32.0,0.59,0.59,0.68,0.47,0.54,0.12,0.14
4979.0,25.0,24.0,0.56,0.67,0.64,0.58,0.56,0.17,0.16
4980.0,3.0,448.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4981.0,1.0,448.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
4982.0,11.0,13.0,0.47,0.54,0.64,0.31,0.36,0.08,0.09
4983.0,38.0,31.0,0.49,0.58,0.47,0.45,0.37,0.1,0.08
4984.0,16.0,16.0,0.51,0.62,0.62,0.56,0.56,0.12,0.12
4985.0,33.0,25.0,0.66,0.8,0.61,0.64,0.48,0.16,0.12
4986.0,28.0,17.0,0.55,0.71,0.43,0.53,0.32,0.12,0.07
4987.0,44.0,23.0,0.73,0.87,0.45,0.83,0.43,0.22,0.11
4988.0,40.0,25.0,0.69,0.76,0.47,0.68,0.42,0.24,0.15
4989.0,1.0,17.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
4990.0,57.0,22.0,0.55,0.59,0.23,0.36,0.14,0.0,0.0
4991.0,41.0,11.0,0.52,0.55,0.15,0.45,0.12,0.0,0.0
4992.0,35.0,4.0,0.61,0.75,0.09,0.75,0.09,0.0,0.0
4993.0,23.0,7.0,0.58,0.71,0.22,0.57,0.17,0.0,0.0
4994.0,62.0,21.0,0.59,0.67,0.23,0.57,0.19,0.0,0.0
4995.0,85.0,35.0,0.55,0.66,0.27,0.43,0.18,0.09,0.04
4996.0,82.0,40.0,0.68,0.8,0.39,0.6,0.29,0.05,0.02
4997.0,59.0,20.0,0.45,0.5,0.17,0.3,0.1,0.0,0.0
4998.0,7.0,4.0,0.48,0.75,0.43,0.25,0.14,0.0,0.0
4999.0,27.0,11.0,0.61,0.73,0.3,0.55,0.22,0.0,0.0
5000.0,21.0,11.0,0.47,0.55,0.29,0.45,0.24,0.0,0.0
5001.0,11.0,6.0,0.72,0.83,0.45,0.67,0.36,0.17,0.09
5002.0,4.0,2.0,0.83,1.0,0.5,1.0,0.5,0.5,0.25
5003.0,26.0,7.0,0.33,0.43,0.12,0.29,0.08,0.14,0.04
5004.0,17.0,3.0,0.19,0.33,0.06,0.0,0.0,0.0,0.0
5005.0,41.0,16.0,0.52,0.62,0.24,0.38,0.15,0.0,0.0
5006.0,156.0,61.0,0.58,0.67,0.26,0.52,0.21,0.02,0.01
5007.0,131.0,53.0,0.47,0.51,0.21,0.32,0.13,0.0,0.0
5008.0,103.0,52.0,0.53,0.54,0.27,0.37,0.18,0.0,0.0
5009.0,86.0,51.0,0.48,0.57,0.34,0.39,0.23,0.0,0.0
5010.0,78.0,51.0,0.42,0.55,0.36,0.29,0.19,0.0,0.0
5011.0,75.0,51.0,0.61,0.69,0.47,0.57,0.39,0.1,0.07
5012.0,70.0,42.0,0.64,0.76,0.46,0.6,0.36,0.05,0.03
5013.0,32.0,29.0,0.63,0.76,0.69,0.62,0.56,0.17,0.16
5014.0,67.0,48.0,0.63,0.71,0.51,0.6,0.43,0.12,0.09
5015.0,44.0,47.0,0.54,0.6,0.64,0.51,0.55,0.19,0.2
5016.0,21.0,21.0,0.4,0.48,0.48,0.48,0.48,0.1,0.1
5017.0,37.0,27.0,0.7,0.85,0.62,0.7,0.51,0.22,0.16
5018.0,35.0,27.0,0.61,0.74,0.57,0.56,0.43,0.19,0.14
5019.0,47.0,32.0,0.62,0.72,0.49,0.59,0.4,0.16,0.11
5020.0,14.0,15.0,0.72,0.8,0.86,0.73,0.79,0.0,0.0
5021.0,6.0,3.0,0.75,1.0,0.5,0.67,0.33,0.33,0.17
5022.0,2.0,3.0,0.74,0.67,1.0,0.33,0.5,0.0,0.0
5023.0,10.0,11.0,0.59,0.73,0.8,0.55,0.6,0.0,0.0
5024.0,16.0,11.0,0.67,0.82,0.56,0.64,0.44,0.18,0.12
5025.0,17.0,10.0,0.51,0.6,0.35,0.5,0.29,0.2,0.12
5026.0,25.0,21.0,0.53,0.62,0.52,0.48,0.4,0.24,0.2
5027.0,6.0,7.0,0.37,0.43,0.5,0.29,0.33,0.14,0.17
5028.0,59.0,25.0,0.45,0.56,0.24,0.36,0.15,0.0,0.0
5029.0,20.0,10.0,0.54,0.7,0.35,0.6,0.3,0.0,0.0
5030.0,28.0,7.0,0.53,0.43,0.11,0.43,0.11,0.0,0.0
5031.0,38.0,28.0,0.6,0.71,0.53,0.61,0.45,0.07,0.05
5032.0,1.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5033.0,24.0,7.0,0.32,0.43,0.12,0.29,0.08,0.0,0.0
5034.0,59.0,7.0,0.33,0.43,0.05,0.0,0.0,0.0,0.0
5035.0,36.0,9.0,0.56,0.56,0.14,0.44,0.11,0.0,0.0
5036.0,29.0,12.0,0.2,0.17,0.07,0.08,0.03,0.0,0.0
5037.0,57.0,22.0,0.65,0.77,0.3,0.68,0.26,0.0,0.0
5038.0,65.0,29.0,0.56,0.72,0.32,0.41,0.18,0.03,0.02
5039.0,58.0,19.0,0.53,0.63,0.21,0.47,0.16,0.0,0.0
5040.0,43.0,19.0,0.59,0.68,0.3,0.42,0.19,0.05,0.02
5041.0,19.0,6.0,0.42,0.5,0.16,0.17,0.05,0.0,0.0
5042.0,28.0,14.0,0.6,0.64,0.32,0.43,0.21,0.14,0.07
5043.0,28.0,22.0,0.59,0.68,0.54,0.59,0.46,0.09,0.07
5044.0,19.0,10.0,0.53,0.6,0.32,0.4,0.21,0.1,0.05
5045.0,10.0,6.0,0.48,0.67,0.4,0.33,0.2,0.17,0.1
5046.0,8.0,2.0,0.4,0.5,0.12,0.5,0.12,0.0,0.0
5047.0,27.0,6.0,0.43,0.33,0.07,0.17,0.04,0.0,0.0
5048.0,11.0,6.0,0.3,0.33,0.18,0.33,0.18,0.17,0.09
5049.0,46.0,46.0,0.43,0.52,0.52,0.26,0.26,0.0,0.0
5050.0,88.0,38.0,0.45,0.53,0.23,0.29,0.12,0.03,0.01
5051.0,98.0,40.0,0.63,0.78,0.32,0.47,0.19,0.1,0.04
5052.0,69.0,47.0,0.43,0.47,0.32,0.34,0.23,0.02,0.01
5053.0,60.0,45.0,0.45,0.51,0.38,0.36,0.27,0.07,0.05
5054.0,31.0,27.0,0.49,0.59,0.52,0.48,0.42,0.11,0.1
5055.0,35.0,34.0,0.39,0.47,0.46,0.32,0.31,0.06,0.06
5056.0,38.0,15.0,0.65,0.8,0.32,0.53,0.21,0.07,0.03
5057.0,41.0,21.0,0.6,0.67,0.34,0.57,0.29,0.14,0.07
5058.0,58.0,38.0,0.54,0.61,0.4,0.5,0.33,0.16,0.1
5059.0,38.0,35.0,0.46,0.57,0.53,0.4,0.37,0.11,0.11
5060.0,29.0,31.0,0.57,0.58,0.62,0.48,0.52,0.23,0.24
5061.0,55.0,41.0,0.51,0.61,0.45,0.46,0.35,0.12,0.09
5062.0,52.0,43.0,0.52,0.58,0.48,0.51,0.42,0.14,0.12
5063.0,33.0,33.0,0.57,0.7,0.7,0.61,0.61,0.09,0.09
5064.0,9.0,8.0,0.69,0.88,0.78,0.62,0.56,0.12,0.11
5065.0,27.0,27.0,0.54,0.63,0.63,0.48,0.48,0.22,0.22
5066.0,33.0,24.0,0.58,0.79,0.58,0.42,0.3,0.08,0.06
5067.0,30.0,23.0,0.61,0.65,0.5,0.65,0.5,0.22,0.17
5068.0,31.0,25.0,0.63,0.72,0.58,0.64,0.52,0.24,0.19
5069.0,43.0,25.0,0.51,0.6,0.35,0.52,0.3,0.16,0.09
5070.0,31.0,20.0,0.69,0.8,0.52,0.75,0.48,0.25,0.16
5071.0,31.0,15.0,0.54,0.6,0.29,0.53,0.26,0.13,0.06
5072.0,26.0,15.0,0.64,0.8,0.46,0.6,0.35,0.27,0.15
5073.0,39.0,16.0,0.75,0.88,0.36,0.69,0.28,0.12,0.05
