parcel_id,gt_mask_ct,pred_mask_ct,mean_iou,p_50,r_50,p_70,r_70,p_90,r_90
4677.0,32.0,65.0,0.33,0.17,0.34,0.14,0.28,0.02,0.03
4678.0,44.0,69.0,0.36,0.25,0.39,0.22,0.34,0.01,0.02
4679.0,35.0,63.0,0.28,0.17,0.31,0.1,0.17,0.0,0.0
4680.0,37.0,61.0,0.29,0.2,0.32,0.16,0.27,0.02,0.03
4681.0,50.0,59.0,0.22,0.15,0.18,0.12,0.14,0.03,0.04
4682.0,56.0,42.0,0.27,0.24,0.18,0.21,0.16,0.02,0.02
4683.0,53.0,57.0,0.27,0.26,0.28,0.23,0.25,0.02,0.02
4684.0,2.0,26.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
4686.0,12.0,21.0,0.15,0.1,0.17,0.05,0.08,0.0,0.0
4687.0,11.0,41.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
4688.0,33.0,71.0,0.28,0.15,0.33,0.08,0.18,0.0,0.0
4689.0,54.0,85.0,0.35,0.22,0.35,0.15,0.24,0.05,0.07
4690.0,47.0,119.0,0.46,0.22,0.55,0.15,0.38,0.03,0.06
4692.0,69.0,69.0,0.28,0.33,0.33,0.19,0.19,0.01,0.01
4693.0,25.0,31.0,0.18,0.13,0.16,0.1,0.12,0.0,0.0
4694.0,11.0,42.0,0.5,0.14,0.55,0.14,0.55,0.02,0.09
4695.0,49.0,57.0,0.22,0.19,0.22,0.14,0.16,0.0,0.0
4696.0,39.0,44.0,0.1,0.07,0.08,0.07,0.08,0.0,0.0
4697.0,57.0,55.0,0.17,0.2,0.19,0.15,0.14,0.0,0.0
4698.0,58.0,130.0,0.12,0.04,0.09,0.02,0.05,0.0,0.0
4699.0,141.0,75.0,0.16,0.15,0.08,0.11,0.06,0.0,0.0
4700.0,24.0,51.0,0.39,0.22,0.46,0.18,0.38,0.02,0.04
4701.0,70.0,91.0,0.22,0.2,0.26,0.12,0.16,0.0,0.0
4702.0,69.0,79.0,0.33,0.33,0.38,0.24,0.28,0.03,0.03
4703.0,119.0,110.0,0.28,0.29,0.27,0.22,0.2,0.04,0.03
4704.0,45.0,105.0,0.33,0.17,0.4,0.11,0.27,0.0,0.0
4705.0,38.0,106.0,0.26,0.11,0.32,0.07,0.18,0.0,0.0
4706.0,53.0,66.0,0.28,0.24,0.3,0.17,0.21,0.02,0.02
4707.0,63.0,104.0,0.36,0.26,0.43,0.15,0.25,0.0,0.0
4708.0,53.0,131.0,0.58,0.27,0.66,0.21,0.51,0.02,0.06
4709.0,38.0,100.0,0.44,0.17,0.45,0.15,0.39,0.05,0.13
4710.0,13.0,133.0,0.49,0.05,0.54,0.04,0.38,0.0,0.0
4711.0,27.0,135.0,0.5,0.12,0.59,0.1,0.52,0.01,0.07
4712.0,19.0,100.0,0.33,0.06,0.32,0.06,0.32,0.01,0.05
4713.0,58.0,111.0,0.43,0.24,0.47,0.22,0.41,0.03,0.05
4714.0,32.0,65.0,0.51,0.29,0.59,0.25,0.5,0.03,0.06
4715.0,10.0,40.0,0.32,0.1,0.4,0.07,0.3,0.0,0.0
4716.0,26.0,74.0,0.55,0.22,0.62,0.18,0.5,0.03,0.08
4717.0,40.0,86.0,0.39,0.21,0.45,0.14,0.3,0.05,0.1
4718.0,28.0,63.0,0.35,0.17,0.39,0.16,0.36,0.0,0.0
4719.0,38.0,86.0,0.48,0.24,0.55,0.19,0.42,0.0,0.0
4720.0,33.0,76.0,0.46,0.22,0.52,0.17,0.39,0.03,0.06
4721.0,33.0,86.0,0.43,0.19,0.48,0.12,0.3,0.01,0.03
4722.0,49.0,65.0,0.4,0.34,0.45,0.28,0.37,0.06,0.08
4723.0,39.0,76.0,0.31,0.14,0.28,0.12,0.23,0.03,0.05
4724.0,49.0,67.0,0.35,0.28,0.39,0.19,0.27,0.06,0.08
4725.0,48.0,62.0,0.31,0.24,0.31,0.18,0.23,0.03,0.04
4726.0,67.0,94.0,0.27,0.24,0.34,0.17,0.24,0.01,0.01
4727.0,41.0,41.0,0.12,0.12,0.12,0.07,0.07,0.0,0.0
4728.0,6.0,51.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
4729.0,5.0,48.0,0.16,0.02,0.2,0.02,0.2,0.0,0.0
4730.0,19.0,87.0,0.25,0.05,0.21,0.05,0.21,0.01,0.05
4731.0,52.0,69.0,0.25,0.16,0.21,0.13,0.17,0.04,0.06
4732.0,41.0,87.0,0.37,0.18,0.39,0.16,0.34,0.02,0.05
4733.0,45.0,70.0,0.3,0.23,0.36,0.11,0.18,0.0,0.0
4734.0,59.0,92.0,0.22,0.14,0.22,0.11,0.17,0.03,0.05
4735.0,47.0,101.0,0.41,0.21,0.45,0.17,0.36,0.04,0.09
4736.0,33.0,67.0,0.42,0.21,0.42,0.19,0.39,0.04,0.09
4737.0,50.0,73.0,0.4,0.27,0.4,0.25,0.36,0.11,0.16
4738.0,15.0,57.0,0.28,0.07,0.27,0.05,0.2,0.0,0.0
4739.0,31.0,86.0,0.34,0.14,0.39,0.09,0.26,0.0,0.0
4740.0,21.0,46.0,0.31,0.15,0.33,0.07,0.14,0.0,0.0
4741.0,22.0,57.0,0.25,0.09,0.23,0.05,0.14,0.0,0.0
4742.0,54.0,66.0,0.16,0.17,0.2,0.0,0.0,0.0,0.0
4743.0,94.0,92.0,0.14,0.15,0.15,0.07,0.06,0.0,0.0
4744.0,85.0,70.0,0.25,0.26,0.21,0.11,0.09,0.01,0.01
4745.0,71.0,52.0,0.18,0.19,0.14,0.1,0.07,0.0,0.0
4746.0,83.0,122.0,0.26,0.19,0.28,0.14,0.2,0.0,0.0
4747.0,83.0,112.0,0.37,0.33,0.45,0.24,0.33,0.04,0.06
4748.0,34.0,102.0,0.46,0.19,0.56,0.14,0.41,0.02,0.06
4749.0,33.0,131.0,0.46,0.11,0.45,0.08,0.3,0.01,0.03
4750.0,74.0,112.0,0.31,0.21,0.32,0.15,0.23,0.02,0.03
4751.0,44.0,127.0,0.46,0.18,0.52,0.14,0.41,0.02,0.07
4752.0,39.0,79.0,0.49,0.29,0.59,0.23,0.46,0.05,0.1
4753.0,50.0,95.0,0.45,0.27,0.52,0.23,0.44,0.05,0.1
4754.0,56.0,87.0,0.51,0.38,0.59,0.26,0.41,0.08,0.12
4755.0,77.0,87.0,0.35,0.33,0.38,0.29,0.32,0.06,0.06
4756.0,65.0,92.0,0.34,0.27,0.38,0.22,0.31,0.03,0.05
4757.0,69.0,86.0,0.22,0.21,0.26,0.12,0.14,0.0,0.0
4758.0,35.0,83.0,0.38,0.18,0.43,0.13,0.31,0.04,0.09
4759.0,31.0,63.0,0.47,0.22,0.45,0.17,0.35,0.03,0.06
4760.0,22.0,138.0,0.54,0.1,0.64,0.09,0.55,0.0,0.0
4761.0,30.0,109.0,0.47,0.15,0.53,0.14,0.5,0.01,0.03
4762.0,16.0,47.0,0.25,0.11,0.31,0.06,0.19,0.0,0.0
4763.0,24.0,37.0,0.12,0.08,0.12,0.03,0.04,0.0,0.0
4764.0,19.0,68.0,0.5,0.16,0.58,0.12,0.42,0.01,0.05
4765.0,36.0,95.0,0.31,0.12,0.31,0.07,0.19,0.0,0.0
4766.0,45.0,70.0,0.39,0.29,0.44,0.23,0.36,0.0,0.0
4767.0,69.0,96.0,0.31,0.25,0.35,0.17,0.23,0.02,0.03
4768.0,71.0,69.0,0.22,0.25,0.24,0.19,0.18,0.04,0.04
4769.0,64.0,92.0,0.2,0.15,0.22,0.11,0.16,0.01,0.02
4770.0,37.0,79.0,0.28,0.14,0.3,0.09,0.19,0.0,0.0
4771.0,27.0,60.0,0.23,0.1,0.22,0.07,0.15,0.02,0.04
4772.0,36.0,68.0,0.14,0.01,0.03,0.0,0.0,0.0,0.0
4773.0,83.0,102.0,0.24,0.2,0.24,0.16,0.19,0.02,0.02
4774.0,44.0,63.0,0.14,0.13,0.18,0.05,0.07,0.02,0.02
4775.0,15.0,47.0,0.38,0.13,0.4,0.09,0.27,0.02,0.07
4776.0,61.0,74.0,0.27,0.27,0.33,0.19,0.23,0.03,0.03
4777.0,58.0,52.0,0.35,0.44,0.4,0.29,0.26,0.1,0.09
4778.0,35.0,52.0,0.2,0.15,0.23,0.13,0.2,0.02,0.03
4779.0,37.0,55.0,0.45,0.35,0.51,0.25,0.38,0.15,0.22
4780.0,19.0,52.0,0.39,0.13,0.37,0.12,0.32,0.04,0.11
4781.0,33.0,49.0,0.35,0.24,0.36,0.24,0.36,0.1,0.15
4782.0,17.0,44.0,0.18,0.07,0.18,0.07,0.18,0.05,0.12
4783.0,57.0,51.0,0.17,0.18,0.16,0.1,0.09,0.02,0.02
4784.0,7.0,34.0,0.42,0.09,0.43,0.06,0.29,0.03,0.14
4785.0,9.0,49.0,0.24,0.02,0.11,0.02,0.11,0.0,0.0
4786.0,40.0,103.0,0.25,0.12,0.3,0.06,0.15,0.0,0.0
4787.0,40.0,43.0,0.13,0.12,0.12,0.09,0.1,0.0,0.0
4789.0,93.0,108.0,0.19,0.17,0.19,0.12,0.14,0.01,0.01
4790.0,101.0,133.0,0.21,0.18,0.24,0.09,0.12,0.01,0.01
4791.0,96.0,105.0,0.31,0.33,0.36,0.22,0.24,0.02,0.02
4792.0,41.0,80.0,0.43,0.25,0.49,0.16,0.32,0.0,0.0
4793.0,42.0,69.0,0.18,0.09,0.14,0.04,0.07,0.0,0.0
4794.0,59.0,118.0,0.32,0.18,0.36,0.13,0.25,0.01,0.02
4795.0,73.0,89.0,0.39,0.38,0.47,0.28,0.34,0.01,0.01
4796.0,58.0,102.0,0.39,0.26,0.47,0.21,0.36,0.03,0.05
4797.0,45.0,79.0,0.53,0.34,0.6,0.28,0.49,0.08,0.13
4798.0,31.0,77.0,0.43,0.19,0.48,0.14,0.35,0.04,0.1
4799.0,48.0,80.0,0.34,0.23,0.38,0.17,0.29,0.04,0.06
4800.0,33.0,87.0,0.46,0.18,0.48,0.16,0.42,0.0,0.0
4801.0,49.0,62.0,0.32,0.29,0.37,0.24,0.31,0.06,0.08
4802.0,50.0,83.0,0.32,0.19,0.32,0.12,0.2,0.06,0.1
4803.0,42.0,109.0,0.33,0.15,0.38,0.12,0.31,0.02,0.05
4804.0,62.0,130.0,0.37,0.21,0.44,0.14,0.29,0.05,0.11
4805.0,22.0,116.0,0.3,0.06,0.32,0.04,0.23,0.02,0.09
4806.0,43.0,73.0,0.21,0.12,0.21,0.11,0.19,0.01,0.02
4807.0,47.0,68.0,0.32,0.26,0.38,0.18,0.26,0.01,0.02
4808.0,35.0,105.0,0.38,0.12,0.37,0.09,0.26,0.01,0.03
4809.0,28.0,114.0,0.28,0.08,0.32,0.05,0.21,0.0,0.0
4810.0,61.0,99.0,0.22,0.14,0.23,0.09,0.15,0.0,0.0
4811.0,80.0,127.0,0.34,0.24,0.38,0.19,0.3,0.04,0.06
4812.0,37.0,85.0,0.25,0.12,0.27,0.06,0.14,0.0,0.0
4813.0,86.0,69.0,0.27,0.28,0.22,0.16,0.13,0.01,0.01
4814.0,73.0,63.0,0.25,0.25,0.22,0.21,0.18,0.02,0.01
4815.0,10.0,25.0,0.48,0.2,0.5,0.16,0.4,0.0,0.0
4816.0,51.0,69.0,0.09,0.03,0.04,0.0,0.0,0.0,0.0
4817.0,69.0,90.0,0.28,0.27,0.35,0.13,0.17,0.01,0.01
4818.0,39.0,69.0,0.2,0.12,0.21,0.07,0.13,0.0,0.0
4819.0,55.0,96.0,0.28,0.2,0.35,0.11,0.2,0.01,0.02
4820.0,39.0,70.0,0.38,0.23,0.41,0.17,0.31,0.03,0.05
4821.0,48.0,104.0,0.38,0.19,0.42,0.13,0.29,0.0,0.0
4822.0,6.0,32.0,0.44,0.09,0.5,0.09,0.5,0.03,0.17
4823.0,10.0,11.0,0.19,0.18,0.2,0.18,0.2,0.09,0.1
4824.0,22.0,55.0,0.23,0.11,0.27,0.09,0.23,0.0,0.0
4825.0,8.0,21.0,0.26,0.1,0.25,0.1,0.25,0.05,0.12
4826.0,36.0,88.0,0.22,0.1,0.25,0.09,0.22,0.02,0.06
4827.0,29.0,80.0,0.23,0.07,0.21,0.06,0.17,0.01,0.03
4828.0,34.0,75.0,0.28,0.15,0.32,0.07,0.15,0.0,0.0
4829.0,14.0,104.0,0.3,0.04,0.29,0.02,0.14,0.0,0.0
4830.0,25.0,152.0,0.24,0.04,0.24,0.03,0.2,0.0,0.0
4831.0,18.0,32.0,0.11,0.06,0.11,0.0,0.0,0.0,0.0
4833.0,97.0,113.0,0.23,0.2,0.24,0.18,0.21,0.03,0.03
4834.0,75.0,109.0,0.28,0.22,0.32,0.18,0.27,0.01,0.01
4835.0,83.0,85.0,0.24,0.26,0.27,0.18,0.18,0.02,0.02
4836.0,84.0,120.0,0.21,0.15,0.21,0.11,0.15,0.01,0.01
4837.0,47.0,112.0,0.25,0.11,0.26,0.1,0.23,0.01,0.02
4838.0,80.0,114.0,0.3,0.22,0.31,0.16,0.23,0.02,0.03
4839.0,85.0,109.0,0.45,0.39,0.51,0.34,0.44,0.06,0.08
4840.0,64.0,99.0,0.37,0.26,0.41,0.19,0.3,0.03,0.05
4841.0,45.0,111.0,0.48,0.23,0.56,0.18,0.44,0.02,0.04
4842.0,23.0,83.0,0.63,0.2,0.74,0.18,0.65,0.05,0.17
4843.0,59.0,112.0,0.34,0.21,0.39,0.13,0.25,0.02,0.03
4844.0,36.0,64.0,0.34,0.22,0.39,0.16,0.28,0.02,0.03
4845.0,22.0,73.0,0.44,0.15,0.5,0.08,0.27,0.01,0.05
4846.0,30.0,94.0,0.31,0.1,0.3,0.1,0.3,0.0,0.0
4847.0,35.0,83.0,0.38,0.18,0.43,0.16,0.37,0.0,0.0
4848.0,45.0,106.0,0.46,0.22,0.51,0.15,0.36,0.03,0.07
4849.0,33.0,113.0,0.26,0.09,0.3,0.08,0.27,0.02,0.06
4850.0,3.0,44.0,0.18,0.02,0.33,0.0,0.0,0.0,0.0
4851.0,20.0,113.0,0.35,0.07,0.4,0.07,0.4,0.0,0.0
4852.0,18.0,126.0,0.5,0.08,0.56,0.07,0.5,0.02,0.17
4853.0,40.0,122.0,0.51,0.2,0.6,0.16,0.47,0.04,0.12
4854.0,49.0,80.0,0.48,0.31,0.51,0.25,0.41,0.09,0.14
4855.0,66.0,90.0,0.49,0.4,0.55,0.34,0.47,0.08,0.11
4856.0,67.0,100.0,0.32,0.26,0.39,0.16,0.24,0.02,0.03
4857.0,81.0,97.0,0.3,0.3,0.36,0.21,0.25,0.01,0.01
4858.0,44.0,108.0,0.43,0.2,0.5,0.15,0.36,0.04,0.09
4859.0,20.0,81.0,0.44,0.14,0.55,0.1,0.4,0.0,0.0
4860.0,11.0,61.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
4861.0,102.0,82.0,0.22,0.22,0.18,0.15,0.12,0.0,0.0
4862.0,52.0,73.0,0.42,0.37,0.52,0.22,0.31,0.04,0.06
4863.0,75.0,53.0,0.16,0.15,0.11,0.08,0.05,0.0,0.0
4864.0,91.0,92.0,0.17,0.16,0.16,0.12,0.12,0.0,0.0
4865.0,79.0,75.0,0.25,0.27,0.25,0.2,0.19,0.0,0.0
4866.0,50.0,47.0,0.18,0.21,0.2,0.11,0.1,0.0,0.0
4868.0,3.0,24.0,0.44,0.08,0.67,0.04,0.33,0.0,0.0
4869.0,13.0,22.0,0.08,0.05,0.08,0.05,0.08,0.0,0.0
4871.0,21.0,55.0,0.14,0.07,0.19,0.02,0.05,0.0,0.0
4872.0,10.0,79.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
4873.0,3.0,140.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
4874.0,3.0,58.0,0.47,0.02,0.33,0.02,0.33,0.0,0.0
4875.0,6.0,70.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
4876.0,29.0,102.0,0.14,0.04,0.14,0.02,0.07,0.01,0.03
4877.0,25.0,89.0,0.12,0.02,0.08,0.02,0.08,0.0,0.0
4878.0,49.0,139.0,0.26,0.09,0.27,0.06,0.18,0.01,0.02
4879.0,67.0,153.0,0.39,0.19,0.43,0.16,0.36,0.01,0.03
4880.0,86.0,127.0,0.31,0.24,0.36,0.17,0.26,0.01,0.01
4881.0,104.0,95.0,0.25,0.27,0.25,0.2,0.18,0.0,0.0
4882.0,72.0,94.0,0.28,0.24,0.32,0.15,0.19,0.0,0.0
4883.0,84.0,81.0,0.23,0.21,0.2,0.19,0.18,0.02,0.02
4884.0,33.0,69.0,0.39,0.2,0.42,0.14,0.3,0.06,0.12
4885.0,35.0,62.0,0.4,0.23,0.4,0.18,0.31,0.06,0.11
4886.0,23.0,64.0,0.43,0.19,0.52,0.14,0.39,0.0,0.0
4887.0,31.0,82.0,0.41,0.17,0.45,0.12,0.32,0.04,0.1
4888.0,12.0,61.0,0.44,0.1,0.5,0.1,0.5,0.02,0.08
4889.0,12.0,48.0,0.41,0.1,0.42,0.08,0.33,0.0,0.0
4890.0,12.0,47.0,0.41,0.11,0.42,0.11,0.42,0.04,0.17
4891.0,21.0,82.0,0.52,0.13,0.52,0.12,0.48,0.06,0.24
4892.0,38.0,89.0,0.47,0.24,0.55,0.18,0.42,0.04,0.11
4893.0,21.0,131.0,0.39,0.06,0.38,0.06,0.38,0.02,0.1
4894.0,27.0,153.0,0.27,0.06,0.33,0.04,0.22,0.01,0.04
4895.0,48.0,90.0,0.36,0.19,0.35,0.16,0.29,0.06,0.1
4896.0,47.0,81.0,0.45,0.28,0.49,0.25,0.43,0.09,0.15
4897.0,36.0,67.0,0.38,0.21,0.39,0.16,0.31,0.04,0.08
4898.0,36.0,75.0,0.55,0.28,0.58,0.23,0.47,0.09,0.19
4899.0,46.0,95.0,0.55,0.31,0.63,0.22,0.46,0.09,0.2
4900.0,30.0,114.0,0.49,0.14,0.53,0.12,0.47,0.03,0.1
4901.0,56.0,80.0,0.55,0.45,0.64,0.39,0.55,0.1,0.14
4902.0,41.0,77.0,0.57,0.35,0.66,0.31,0.59,0.12,0.22
4903.0,31.0,70.0,0.37,0.17,0.39,0.13,0.29,0.04,0.1
4904.0,81.0,114.0,0.17,0.08,0.11,0.03,0.04,0.0,0.0
4905.0,77.0,91.0,0.28,0.25,0.3,0.16,0.19,0.01,0.01
4906.0,66.0,89.0,0.24,0.18,0.24,0.12,0.17,0.0,0.0
4907.0,49.0,61.0,0.18,0.15,0.18,0.1,0.12,0.0,0.0
4909.0,53.0,74.0,0.28,0.22,0.3,0.14,0.19,0.0,0.0
4910.0,17.0,36.0,0.19,0.08,0.18,0.06,0.12,0.0,0.0
4911.0,33.0,34.0,0.17,0.15,0.15,0.12,0.12,0.0,0.0
4912.0,36.0,59.0,0.11,0.07,0.11,0.07,0.11,0.0,0.0
4913.0,44.0,42.0,0.13,0.1,0.09,0.07,0.07,0.02,0.02
4914.0,8.0,37.0,0.1,0.03,0.12,0.03,0.12,0.0,0.0
4915.0,8.0,25.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
4916.0,8.0,52.0,0.31,0.04,0.25,0.04,0.25,0.0,0.0
4917.0,28.0,42.0,0.13,0.1,0.14,0.05,0.07,0.0,0.0
4918.0,39.0,77.0,0.37,0.22,0.44,0.18,0.36,0.0,0.0
4919.0,32.0,140.0,0.08,0.02,0.09,0.01,0.06,0.0,0.0
4920.0,3.0,144.0,0.55,0.01,0.67,0.01,0.33,0.01,0.33
4921.0,7.0,52.0,0.29,0.04,0.29,0.02,0.14,0.0,0.0
4922.0,45.0,128.0,0.16,0.05,0.16,0.02,0.07,0.0,0.0
4923.0,96.0,125.0,0.28,0.24,0.31,0.17,0.22,0.01,0.01
4924.0,114.0,100.0,0.38,0.41,0.36,0.37,0.32,0.05,0.04
4925.0,91.0,124.0,0.44,0.36,0.49,0.27,0.36,0.08,0.11
4926.0,59.0,127.0,0.39,0.2,0.44,0.15,0.32,0.02,0.03
4927.0,83.0,146.0,0.24,0.15,0.27,0.11,0.19,0.01,0.02
4928.0,74.0,91.0,0.23,0.22,0.27,0.16,0.2,0.0,0.0
4929.0,43.0,92.0,0.31,0.15,0.33,0.1,0.21,0.03,0.07
4930.0,59.0,85.0,0.33,0.24,0.34,0.19,0.27,0.05,0.07
4931.0,64.0,80.0,0.23,0.2,0.25,0.15,0.19,0.0,0.0
4932.0,33.0,66.0,0.38,0.23,0.45,0.17,0.33,0.06,0.12
4933.0,65.0,82.0,0.25,0.2,0.25,0.16,0.2,0.07,0.09
4934.0,35.0,87.0,0.45,0.2,0.49,0.18,0.46,0.07,0.17
4935.0,27.0,79.0,0.48,0.18,0.52,0.15,0.44,0.03,0.07
4936.0,18.0,101.0,0.31,0.07,0.39,0.05,0.28,0.01,0.06
4937.0,6.0,133.0,0.48,0.03,0.67,0.02,0.33,0.01,0.17
4938.0,6.0,207.0,0.84,0.03,1.0,0.03,1.0,0.01,0.33
4939.0,63.0,122.0,0.27,0.14,0.27,0.08,0.16,0.0,0.0
4940.0,16.0,149.0,0.45,0.06,0.56,0.03,0.31,0.02,0.19
4941.0,11.0,143.0,0.3,0.02,0.27,0.02,0.27,0.01,0.18
4942.0,45.0,104.0,0.39,0.17,0.4,0.12,0.29,0.05,0.11
4943.0,69.0,95.0,0.39,0.32,0.43,0.28,0.39,0.08,0.12
4944.0,45.0,100.0,0.49,0.25,0.56,0.18,0.4,0.07,0.16
4945.0,35.0,54.0,0.52,0.37,0.57,0.31,0.49,0.11,0.17
4946.0,31.0,65.0,0.54,0.28,0.58,0.26,0.55,0.03,0.06
4947.0,51.0,64.0,0.36,0.3,0.37,0.23,0.29,0.14,0.18
4948.0,5.0,80.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
4949.0,75.0,80.0,0.11,0.07,0.08,0.05,0.05,0.0,0.0
4950.0,64.0,101.0,0.3,0.2,0.31,0.15,0.23,0.01,0.02
4951.0,50.0,52.0,0.19,0.23,0.24,0.19,0.2,0.0,0.0
4952.0,30.0,54.0,0.15,0.07,0.13,0.06,0.1,0.0,0.0
4953.0,28.0,49.0,0.21,0.12,0.21,0.1,0.18,0.0,0.0
4954.0,44.0,83.0,0.29,0.17,0.32,0.13,0.25,0.0,0.0
4955.0,103.0,109.0,0.27,0.25,0.26,0.17,0.18,0.0,0.0
4956.0,68.0,82.0,0.26,0.26,0.31,0.13,0.16,0.01,0.01
4957.0,38.0,37.0,0.09,0.08,0.08,0.03,0.03,0.0,0.0
4958.0,2.0,12.0,0.46,0.08,0.5,0.08,0.5,0.08,0.5
4959.0,15.0,41.0,0.35,0.15,0.4,0.12,0.33,0.0,0.0
4960.0,16.0,38.0,0.17,0.05,0.12,0.03,0.06,0.0,0.0
4961.0,16.0,27.0,0.07,0.04,0.06,0.04,0.06,0.04,0.06
4963.0,38.0,108.0,0.2,0.06,0.18,0.04,0.11,0.0,0.0
4964.0,19.0,85.0,0.34,0.08,0.37,0.05,0.21,0.0,0.0
4965.0,72.0,83.0,0.18,0.12,0.14,0.11,0.12,0.01,0.01
4966.0,134.0,150.0,0.25,0.23,0.26,0.18,0.2,0.01,0.01
4967.0,99.0,102.0,0.32,0.33,0.34,0.27,0.28,0.02,0.02
4968.0,73.0,88.0,0.38,0.35,0.42,0.24,0.29,0.05,0.05
4969.0,77.0,95.0,0.36,0.33,0.4,0.25,0.31,0.04,0.05
4970.0,71.0,103.0,0.42,0.35,0.51,0.21,0.31,0.03,0.04
4971.0,62.0,80.0,0.35,0.3,0.39,0.24,0.31,0.09,0.11
4972.0,49.0,70.0,0.43,0.34,0.49,0.29,0.41,0.09,0.12
4973.0,20.0,64.0,0.23,0.08,0.25,0.06,0.2,0.0,0.0
4974.0,15.0,75.0,0.28,0.07,0.33,0.05,0.27,0.03,0.13
4975.0,43.0,103.0,0.36,0.16,0.37,0.13,0.3,0.04,0.09
4976.0,61.0,87.0,0.38,0.31,0.44,0.26,0.38,0.06,0.08
4977.0,38.0,74.0,0.37,0.22,0.42,0.15,0.29,0.07,0.13
4978.0,28.0,102.0,0.5,0.15,0.54,0.11,0.39,0.02,0.07
4979.0,25.0,112.0,0.46,0.1,0.44,0.09,0.4,0.03,0.12
4980.0,3.0,129.0,0.59,0.02,0.67,0.02,0.67,0.01,0.33
4981.0,1.0,171.0,0.92,0.01,1.0,0.01,1.0,0.01,1.0
4982.0,11.0,91.0,0.31,0.04,0.36,0.03,0.27,0.01,0.09
4983.0,38.0,89.0,0.32,0.13,0.32,0.13,0.32,0.04,0.11
4984.0,16.0,79.0,0.56,0.11,0.56,0.1,0.5,0.03,0.12
4985.0,33.0,59.0,0.35,0.24,0.42,0.19,0.33,0.08,0.15
4986.0,28.0,54.0,0.39,0.24,0.46,0.2,0.39,0.04,0.07
4987.0,44.0,90.0,0.38,0.2,0.41,0.17,0.34,0.04,0.09
4988.0,40.0,73.0,0.42,0.23,0.42,0.22,0.4,0.1,0.17
4989.0,1.0,120.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
4990.0,57.0,53.0,0.27,0.3,0.28,0.21,0.19,0.02,0.02
4992.0,35.0,46.0,0.16,0.11,0.14,0.09,0.11,0.0,0.0
4993.0,23.0,54.0,0.2,0.11,0.26,0.04,0.09,0.0,0.0
4994.0,62.0,72.0,0.22,0.21,0.24,0.19,0.23,0.01,0.02
4995.0,85.0,78.0,0.27,0.24,0.22,0.18,0.16,0.04,0.04
4997.0,59.0,64.0,0.19,0.2,0.22,0.11,0.12,0.02,0.02
4998.0,7.0,25.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
4999.0,27.0,24.0,0.17,0.17,0.15,0.17,0.15,0.0,0.0
5000.0,21.0,46.0,0.27,0.13,0.29,0.09,0.19,0.0,0.0
5001.0,11.0,25.0,0.26,0.12,0.27,0.08,0.18,0.04,0.09
5002.0,4.0,17.0,0.52,0.12,0.5,0.06,0.25,0.06,0.25
5003.0,26.0,50.0,0.21,0.12,0.23,0.06,0.12,0.0,0.0
5004.0,17.0,103.0,0.14,0.01,0.06,0.01,0.06,0.0,0.0
5005.0,41.0,34.0,0.16,0.15,0.12,0.12,0.1,0.0,0.0
5006.0,156.0,114.0,0.27,0.3,0.22,0.21,0.15,0.0,0.0
5007.0,131.0,140.0,0.27,0.29,0.31,0.17,0.18,0.01,0.01
5008.0,103.0,103.0,0.24,0.25,0.25,0.17,0.17,0.0,0.0
5009.0,86.0,120.0,0.33,0.26,0.36,0.15,0.21,0.01,0.01
5010.0,78.0,88.0,0.23,0.23,0.26,0.1,0.12,0.0,0.0
5011.0,75.0,90.0,0.4,0.38,0.45,0.32,0.39,0.07,0.08
5012.0,70.0,88.0,0.33,0.27,0.34,0.22,0.27,0.02,0.03
5013.0,32.0,68.0,0.55,0.29,0.62,0.26,0.56,0.09,0.19
5014.0,67.0,92.0,0.4,0.3,0.42,0.26,0.36,0.05,0.07
5015.0,44.0,69.0,0.51,0.35,0.55,0.29,0.45,0.14,0.23
5016.0,21.0,78.0,0.37,0.12,0.43,0.1,0.38,0.01,0.05
5017.0,37.0,80.0,0.48,0.26,0.57,0.23,0.49,0.07,0.16
5018.0,35.0,62.0,0.47,0.29,0.51,0.21,0.37,0.06,0.11
5019.0,47.0,84.0,0.4,0.25,0.45,0.2,0.36,0.07,0.13
5020.0,14.0,102.0,0.62,0.1,0.71,0.1,0.71,0.0,0.0
5021.0,6.0,89.0,0.53,0.04,0.67,0.02,0.33,0.01,0.17
5022.0,2.0,103.0,0.46,0.01,0.5,0.01,0.5,0.0,0.0
5023.0,10.0,104.0,0.57,0.06,0.6,0.03,0.3,0.0,0.0
5024.0,16.0,120.0,0.44,0.07,0.5,0.05,0.38,0.02,0.12
5025.0,17.0,58.0,0.3,0.09,0.29,0.09,0.29,0.03,0.12
5026.0,25.0,61.0,0.4,0.18,0.44,0.15,0.36,0.02,0.04
